sample_id,haplotype,location,annotation_type,release,assembly_name,file_size
NA19087,1,s3://human-pangenomics/working/HPRC/NA19087/assemblies/release2/annotation/chains/minigraph-cactus/NA19087_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19087_hap1_hprc_r2_v1.0.1,2413278
NA19087,2,s3://human-pangenomics/working/HPRC/NA19087/assemblies/release2/annotation/chains/minigraph-cactus/NA19087_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19087_hap2_hprc_r2_v1.0.1,2423660
NA19159,1,s3://human-pangenomics/working/HPRC/NA19159/assemblies/release2/annotation/chains/minigraph-cactus/NA19159_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19159_hap1_hprc_r2_v1.0.1,2723101
NA19159,2,s3://human-pangenomics/working/HPRC/NA19159/assemblies/release2/annotation/chains/minigraph-cactus/NA19159_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19159_hap2_hprc_r2_v1.0.1,2722771
NA19185,1,s3://human-pangenomics/working/HPRC/NA19185/assemblies/release2/annotation/chains/minigraph-cactus/NA19185_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19185_hap1_hprc_r2_v1.0.1,2709453
NA19185,2,s3://human-pangenomics/working/HPRC/NA19185/assemblies/release2/annotation/chains/minigraph-cactus/NA19185_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19185_hap2_hprc_r2_v1.0.1,2716182
NA19240,2,s3://human-pangenomics/working/HPRC_PLUS/NA19240/assemblies/release2/annotation/chains/minigraph-cactus/NA19240_mat_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19240_mat_hprc_r2_v1.0.1,2708553
NA19240,1,s3://human-pangenomics/working/HPRC_PLUS/NA19240/assemblies/release2/annotation/chains/minigraph-cactus/NA19240_pat_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19240_pat_hprc_r2_v1.0.1,2724681
NA19338,1,s3://human-pangenomics/working/HPRC/NA19338/assemblies/release2/annotation/chains/minigraph-cactus/NA19338_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19338_hap1_hprc_r2_v1.0.1,2718677
NA19338,2,s3://human-pangenomics/working/HPRC/NA19338/assemblies/release2/annotation/chains/minigraph-cactus/NA19338_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19338_hap2_hprc_r2_v1.0.1,2696671
NA19391,1,s3://human-pangenomics/working/HPRC/NA19391/assemblies/release2/annotation/chains/minigraph-cactus/NA19391_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19391_hap1_hprc_r2_v1.0.1,2716316
NA19391,2,s3://human-pangenomics/working/HPRC/NA19391/assemblies/release2/annotation/chains/minigraph-cactus/NA19391_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19391_hap2_hprc_r2_v1.0.1,2717492
NA19443,1,s3://human-pangenomics/working/HPRC/NA19443/assemblies/release2/annotation/chains/minigraph-cactus/NA19443_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19443_hap1_hprc_r2_v1.0.1,2615592
NA19443,2,s3://human-pangenomics/working/HPRC/NA19443/assemblies/release2/annotation/chains/minigraph-cactus/NA19443_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19443_hap2_hprc_r2_v1.0.1,2720705
NA19468,1,s3://human-pangenomics/working/HPRC/NA19468/assemblies/release2/annotation/chains/minigraph-cactus/NA19468_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19468_hap1_hprc_r2_v1.0.1,2715094
NA19468,2,s3://human-pangenomics/working/HPRC/NA19468/assemblies/release2/annotation/chains/minigraph-cactus/NA19468_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19468_hap2_hprc_r2_v1.0.1,2722517
NA19682,1,s3://human-pangenomics/working/HPRC/NA19682/assemblies/release2/annotation/chains/minigraph-cactus/NA19682_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19682_hap1_hprc_r2_v1.0.1,2290298
NA19682,2,s3://human-pangenomics/working/HPRC/NA19682/assemblies/release2/annotation/chains/minigraph-cactus/NA19682_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19682_hap2_hprc_r2_v1.0.1,2402853
NA19700,1,s3://human-pangenomics/working/HPRC/NA19700/assemblies/release2/annotation/chains/minigraph-cactus/NA19700_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19700_hap1_hprc_r2_v1.0.1,2556708
NA19700,2,s3://human-pangenomics/working/HPRC/NA19700/assemblies/release2/annotation/chains/minigraph-cactus/NA19700_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19700_hap2_hprc_r2_v1.0.1,2662174
NA19776,1,s3://human-pangenomics/working/HPRC/NA19776/assemblies/release2/annotation/chains/minigraph-cactus/NA19776_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19776_hap1_hprc_r2_v1.0.1,2423784
NA19776,2,s3://human-pangenomics/working/HPRC/NA19776/assemblies/release2/annotation/chains/minigraph-cactus/NA19776_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19776_hap2_hprc_r2_v1.0.1,2420654
NA19835,1,s3://human-pangenomics/working/HPRC/NA19835/assemblies/release2/annotation/chains/minigraph-cactus/NA19835_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19835_hap1_hprc_r2_v1.0.1,2678635
NA19835,2,s3://human-pangenomics/working/HPRC/NA19835/assemblies/release2/annotation/chains/minigraph-cactus/NA19835_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19835_hap2_hprc_r2_v1.0.1,2669740
NA19909,1,s3://human-pangenomics/working/HPRC/NA19909/assemblies/release2/annotation/chains/minigraph-cactus/NA19909_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19909_hap1_hprc_r2_v1.0.1,2675246
NA19909,2,s3://human-pangenomics/working/HPRC/NA19909/assemblies/release2/annotation/chains/minigraph-cactus/NA19909_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA19909_hap2_hprc_r2_v1.0.1,2653564
NA20129,2,s3://human-pangenomics/working/HPRC_PLUS/NA20129/assemblies/release2/annotation/chains/minigraph-cactus/NA20129_mat_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20129_mat_hprc_r2_v1.0.1,2597104
NA20129,1,s3://human-pangenomics/working/HPRC_PLUS/NA20129/assemblies/release2/annotation/chains/minigraph-cactus/NA20129_pat_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20129_pat_hprc_r2_v1.0.1,2702100
NA20282,1,s3://human-pangenomics/working/HPRC/NA20282/assemblies/release2/annotation/chains/minigraph-cactus/NA20282_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20282_hap1_hprc_r2_v1.0.1,2614666
NA20282,2,s3://human-pangenomics/working/HPRC/NA20282/assemblies/release2/annotation/chains/minigraph-cactus/NA20282_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20282_hap2_hprc_r2_v1.0.1,2642160
NA20346,1,s3://human-pangenomics/working/HPRC/NA20346/assemblies/release2/annotation/chains/minigraph-cactus/NA20346_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20346_hap1_hprc_r2_v1.0.1,2578198
NA20346,2,s3://human-pangenomics/working/HPRC/NA20346/assemblies/release2/annotation/chains/minigraph-cactus/NA20346_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20346_hap2_hprc_r2_v1.0.1,2649311
NA20503,1,s3://human-pangenomics/working/HPRC/NA20503/assemblies/release2/annotation/chains/minigraph-cactus/NA20503_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20503_hap1_hprc_r2_v1.0.1,2416231
NA20503,2,s3://human-pangenomics/working/HPRC/NA20503/assemblies/release2/annotation/chains/minigraph-cactus/NA20503_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20503_hap2_hprc_r2_v1.0.1,2416249
NA20752,1,s3://human-pangenomics/working/HPRC/NA20752/assemblies/release2/annotation/chains/minigraph-cactus/NA20752_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20752_hap1_hprc_r2_v1.0.1,2268156
NA20752,2,s3://human-pangenomics/working/HPRC/NA20752/assemblies/release2/annotation/chains/minigraph-cactus/NA20752_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20752_hap2_hprc_r2_v1.0.1,2358888
NA20762,1,s3://human-pangenomics/working/HPRC/NA20762/assemblies/release2/annotation/chains/minigraph-cactus/NA20762_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20762_hap1_hprc_r2_v1.0.1,2337555
NA20762,2,s3://human-pangenomics/working/HPRC/NA20762/assemblies/release2/annotation/chains/minigraph-cactus/NA20762_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20762_hap2_hprc_r2_v1.0.1,2429972
NA20799,1,s3://human-pangenomics/working/HPRC/NA20799/assemblies/release2/annotation/chains/minigraph-cactus/NA20799_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20799_hap1_hprc_r2_v1.0.1,2370117
NA20799,2,s3://human-pangenomics/working/HPRC/NA20799/assemblies/release2/annotation/chains/minigraph-cactus/NA20799_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20799_hap2_hprc_r2_v1.0.1,2356493
NA20805,1,s3://human-pangenomics/working/HPRC/NA20805/assemblies/release2/annotation/chains/minigraph-cactus/NA20805_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20805_hap1_hprc_r2_v1.0.1,2270540
NA20805,2,s3://human-pangenomics/working/HPRC/NA20805/assemblies/release2/annotation/chains/minigraph-cactus/NA20805_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20805_hap2_hprc_r2_v1.0.1,2368536
NA20806,1,s3://human-pangenomics/working/HPRC/NA20806/assemblies/release2/annotation/chains/minigraph-cactus/NA20806_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20806_hap1_hprc_r2_v1.0.1,2308764
NA20806,2,s3://human-pangenomics/working/HPRC/NA20806/assemblies/release2/annotation/chains/minigraph-cactus/NA20806_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20806_hap2_hprc_r2_v1.0.1,2399400
NA20809,1,s3://human-pangenomics/working/HPRC/NA20809/assemblies/release2/annotation/chains/minigraph-cactus/NA20809_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20809_hap1_hprc_r2_v1.0.1,2274807
NA20809,2,s3://human-pangenomics/working/HPRC/NA20809/assemblies/release2/annotation/chains/minigraph-cactus/NA20809_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20809_hap2_hprc_r2_v1.0.1,2372591
NA20827,1,s3://human-pangenomics/working/HPRC/NA20827/assemblies/release2/annotation/chains/minigraph-cactus/NA20827_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20827_hap1_hprc_r2_v1.0.1,2364144
NA20827,2,s3://human-pangenomics/working/HPRC/NA20827/assemblies/release2/annotation/chains/minigraph-cactus/NA20827_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20827_hap2_hprc_r2_v1.0.1,2457166
NA20850,1,s3://human-pangenomics/working/HPRC/NA20850/assemblies/release2/annotation/chains/minigraph-cactus/NA20850_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20850_hap1_hprc_r2_v1.0.1,2296660
NA20850,2,s3://human-pangenomics/working/HPRC/NA20850/assemblies/release2/annotation/chains/minigraph-cactus/NA20850_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20850_hap2_hprc_r2_v1.0.1,2383479
NA20870,1,s3://human-pangenomics/working/HPRC/NA20870/assemblies/release2/annotation/chains/minigraph-cactus/NA20870_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20870_hap1_hprc_r2_v1.0.1,2308646
NA20870,2,s3://human-pangenomics/working/HPRC/NA20870/assemblies/release2/annotation/chains/minigraph-cactus/NA20870_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20870_hap2_hprc_r2_v1.0.1,2394431
NA20905,1,s3://human-pangenomics/working/HPRC/NA20905/assemblies/release2/annotation/chains/minigraph-cactus/NA20905_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20905_hap1_hprc_r2_v1.0.1,2321123
NA20905,2,s3://human-pangenomics/working/HPRC/NA20905/assemblies/release2/annotation/chains/minigraph-cactus/NA20905_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA20905_hap2_hprc_r2_v1.0.1,2393440
NA21093,1,s3://human-pangenomics/working/HPRC/NA21093/assemblies/release2/annotation/chains/minigraph-cactus/NA21093_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA21093_hap1_hprc_r2_v1.0.1,2322321
NA21093,2,s3://human-pangenomics/working/HPRC/NA21093/assemblies/release2/annotation/chains/minigraph-cactus/NA21093_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA21093_hap2_hprc_r2_v1.0.1,2405053
NA21102,1,s3://human-pangenomics/working/HPRC/NA21102/assemblies/release2/annotation/chains/minigraph-cactus/NA21102_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA21102_hap1_hprc_r2_v1.0.1,2404354
NA21102,2,s3://human-pangenomics/working/HPRC/NA21102/assemblies/release2/annotation/chains/minigraph-cactus/NA21102_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA21102_hap2_hprc_r2_v1.0.1,2416529
NA21106,1,s3://human-pangenomics/working/HPRC/NA21106/assemblies/release2/annotation/chains/minigraph-cactus/NA21106_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA21106_hap1_hprc_r2_v1.0.1,2408895
NA21106,2,s3://human-pangenomics/working/HPRC/NA21106/assemblies/release2/annotation/chains/minigraph-cactus/NA21106_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA21106_hap2_hprc_r2_v1.0.1,2389780
NA21110,1,s3://human-pangenomics/working/HPRC/NA21110/assemblies/release2/annotation/chains/minigraph-cactus/NA21110_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA21110_hap1_hprc_r2_v1.0.1,2411652
NA21110,2,s3://human-pangenomics/working/HPRC/NA21110/assemblies/release2/annotation/chains/minigraph-cactus/NA21110_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA21110_hap2_hprc_r2_v1.0.1,2412785
NA21144,1,s3://human-pangenomics/working/HPRC/NA21144/assemblies/release2/annotation/chains/minigraph-cactus/NA21144_hap1_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA21144_hap1_hprc_r2_v1.0.1,2418003
NA21144,2,s3://human-pangenomics/working/HPRC/NA21144/assemblies/release2/annotation/chains/minigraph-cactus/NA21144_hap2_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA21144_hap2_hprc_r2_v1.0.1,2394117
NA21309,2,s3://human-pangenomics/working/HPRC_PLUS/NA21309/assemblies/release2/annotation/chains/minigraph-cactus/NA21309_mat_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA21309_mat_hprc_r2_v1.0.1,2657055
NA21309,1,s3://human-pangenomics/working/HPRC_PLUS/NA21309/assemblies/release2/annotation/chains/minigraph-cactus/NA21309_pat_hprc_r2_v1.0.1_vs_GRCh38.chain.gz,chains GRCh38,2,NA21309_pat_hprc_r2_v1.0.1,2635723
HG00408,1,s3://human-pangenomics/working/HPRC/HG00408/assemblies/release2/annotation/chrom_assignment/HG00408_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG00408_pat_hprc_r2_v1.0.1,7918
HG00597,1,s3://human-pangenomics/working/HPRC/HG00597/assemblies/release2/annotation/chrom_assignment/HG00597_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG00597_pat_hprc_r2_v1.0.1,5503
HG01192,1,s3://human-pangenomics/working/HPRC/HG01192/assemblies/release2/annotation/chrom_assignment/HG01192_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG01192_pat_hprc_r2_v1.0.1,6999
HG01261,1,s3://human-pangenomics/working/HPRC/HG01261/assemblies/release2/annotation/chrom_assignment/HG01261_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG01261_pat_hprc_r2_v1.0.1,5810
HG02015,1,s3://human-pangenomics/working/HPRC/HG02015/assemblies/release2/annotation/chrom_assignment/HG02015_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG02015_pat_hprc_r2_v1.0.1,12530
HG02056,1,s3://human-pangenomics/working/HPRC/HG02056/assemblies/release2/annotation/chrom_assignment/HG02056_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG02056_pat_hprc_r2_v1.0.1,6242
HG02129,1,s3://human-pangenomics/working/HPRC/HG02129/assemblies/release2/annotation/chrom_assignment/HG02129_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG02129_pat_hprc_r2_v1.0.1,7580
HG02258,1,s3://human-pangenomics/working/HPRC/HG02258/assemblies/release2/annotation/chrom_assignment/HG02258_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG02258_pat_hprc_r2_v1.0.1,5156
HG03834,1,s3://human-pangenomics/working/HPRC/HG03834/assemblies/release2/annotation/chrom_assignment/HG03834_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG03834_pat_hprc_r2_v1.0.1,5990
HG01975,1,s3://human-pangenomics/working/HPRC/HG01975/assemblies/release2/annotation/chrom_assignment/HG01975_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG01975_pat_hprc_r2_v1.0.1,6129
HG02602,1,s3://human-pangenomics/working/HPRC/HG02602/assemblies/release2/annotation/chrom_assignment/HG02602_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG02602_pat_hprc_r2_v1.0.1,6997
HG04187,1,s3://human-pangenomics/working/HPRC/HG04187/assemblies/release2/annotation/chrom_assignment/HG04187_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG04187_pat_hprc_r2_v1.0.1,7738
NA18879,1,s3://human-pangenomics/working/HPRC/NA18879/assemblies/release2/annotation/chrom_assignment/NA18879_hap1_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,NA18879_hap1_hprc_r2_v1.0.1,6395
NA20752,1,s3://human-pangenomics/working/HPRC/NA20752/assemblies/release2/annotation/chrom_assignment/NA20752_hap1_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,NA20752_hap1_hprc_r2_v1.0.1,5340
HG02145,1,s3://human-pangenomics/working/HPRC_PLUS/HG02145/assemblies/release2/annotation/chrom_assignment/HG02145_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG02145_pat_hprc_r2_v1.0.1,10803
HG00609,1,s3://human-pangenomics/working/HPRC/HG00609/assemblies/release2/annotation/chrom_assignment/HG00609_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG00609_pat_hprc_r2_v1.0.1,6651
HG00642,1,s3://human-pangenomics/working/HPRC/HG00642/assemblies/release2/annotation/chrom_assignment/HG00642_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG00642_pat_hprc_r2_v1.0.1,4868
HG00738,1,s3://human-pangenomics/working/HPRC/HG00738/assemblies/release2/annotation/chrom_assignment/HG00738_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG00738_pat_hprc_r2_v1.0.1,6502
HG01099,1,s3://human-pangenomics/working/HPRC/HG01099/assemblies/release2/annotation/chrom_assignment/HG01099_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG01099_pat_hprc_r2_v1.0.1,5521
HG01255,1,s3://human-pangenomics/working/HPRC/HG01255/assemblies/release2/annotation/chrom_assignment/HG01255_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG01255_pat_hprc_r2_v1.0.1,6321
HG01346,1,s3://human-pangenomics/working/HPRC/HG01346/assemblies/release2/annotation/chrom_assignment/HG01346_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG01346_pat_hprc_r2_v1.0.1,6348
HG01433,1,s3://human-pangenomics/working/HPRC/HG01433/assemblies/release2/annotation/chrom_assignment/HG01433_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG01433_pat_hprc_r2_v1.0.1,7085
HG01496,1,s3://human-pangenomics/working/HPRC/HG01496/assemblies/release2/annotation/chrom_assignment/HG01496_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG01496_pat_hprc_r2_v1.0.1,7189
HG01884,1,s3://human-pangenomics/working/HPRC/HG01884/assemblies/release2/annotation/chrom_assignment/HG01884_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG01884_pat_hprc_r2_v1.0.1,6002
HG01981,1,s3://human-pangenomics/working/HPRC/HG01981/assemblies/release2/annotation/chrom_assignment/HG01981_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG01981_pat_hprc_r2_v1.0.1,5354
HG01993,1,s3://human-pangenomics/working/HPRC/HG01993/assemblies/release2/annotation/chrom_assignment/HG01993_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG01993_pat_hprc_r2_v1.0.1,4916
HG02004,1,s3://human-pangenomics/working/HPRC/HG02004/assemblies/release2/annotation/chrom_assignment/HG02004_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG02004_pat_hprc_r2_v1.0.1,6265
HG02027,1,s3://human-pangenomics/working/HPRC/HG02027/assemblies/release2/annotation/chrom_assignment/HG02027_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG02027_pat_hprc_r2_v1.0.1,15139
HG02083,1,s3://human-pangenomics/working/HPRC/HG02083/assemblies/release2/annotation/chrom_assignment/HG02083_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG02083_pat_hprc_r2_v1.0.1,5175
HG02132,1,s3://human-pangenomics/working/HPRC/HG02132/assemblies/release2/annotation/chrom_assignment/HG02132_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG02132_pat_hprc_r2_v1.0.1,8316
HG02280,1,s3://human-pangenomics/working/HPRC/HG02280/assemblies/release2/annotation/chrom_assignment/HG02280_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG02280_pat_hprc_r2_v1.0.1,6048
HG02293,1,s3://human-pangenomics/working/HPRC/HG02293/assemblies/release2/annotation/chrom_assignment/HG02293_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG02293_pat_hprc_r2_v1.0.1,8370
HG02300,1,s3://human-pangenomics/working/HPRC/HG02300/assemblies/release2/annotation/chrom_assignment/HG02300_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG02300_pat_hprc_r2_v1.0.1,8036
HG02451,1,s3://human-pangenomics/working/HPRC/HG02451/assemblies/release2/annotation/chrom_assignment/HG02451_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG02451_pat_hprc_r2_v1.0.1,6680
HG02523,1,s3://human-pangenomics/working/HPRC/HG02523/assemblies/release2/annotation/chrom_assignment/HG02523_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG02523_pat_hprc_r2_v1.0.1,7355
HG02615,1,s3://human-pangenomics/working/HPRC/HG02615/assemblies/release2/annotation/chrom_assignment/HG02615_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG02615_pat_hprc_r2_v1.0.1,4983
HG02647,1,s3://human-pangenomics/working/HPRC/HG02647/assemblies/release2/annotation/chrom_assignment/HG02647_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG02647_pat_hprc_r2_v1.0.1,8965
HG02698,1,s3://human-pangenomics/working/HPRC/HG02698/assemblies/release2/annotation/chrom_assignment/HG02698_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG02698_pat_hprc_r2_v1.0.1,6554
HG03654,1,s3://human-pangenomics/working/HPRC/HG03654/assemblies/release2/annotation/chrom_assignment/HG03654_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG03654_pat_hprc_r2_v1.0.1,6105
HG03669,1,s3://human-pangenomics/working/HPRC/HG03669/assemblies/release2/annotation/chrom_assignment/HG03669_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG03669_pat_hprc_r2_v1.0.1,8574
HG03688,1,s3://human-pangenomics/working/HPRC/HG03688/assemblies/release2/annotation/chrom_assignment/HG03688_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG03688_pat_hprc_r2_v1.0.1,6188
HG03704,1,s3://human-pangenomics/working/HPRC/HG03704/assemblies/release2/annotation/chrom_assignment/HG03704_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG03704_pat_hprc_r2_v1.0.1,4626
HG03710,1,s3://human-pangenomics/working/HPRC/HG03710/assemblies/release2/annotation/chrom_assignment/HG03710_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG03710_pat_hprc_r2_v1.0.1,6752
HG03831,1,s3://human-pangenomics/working/HPRC/HG03831/assemblies/release2/annotation/chrom_assignment/HG03831_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG03831_pat_hprc_r2_v1.0.1,5747
HG03927,1,s3://human-pangenomics/working/HPRC/HG03927/assemblies/release2/annotation/chrom_assignment/HG03927_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG03927_pat_hprc_r2_v1.0.1,8043
HG04115,1,s3://human-pangenomics/working/HPRC/HG04115/assemblies/release2/annotation/chrom_assignment/HG04115_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG04115_pat_hprc_r2_v1.0.1,7592
HG04184,1,s3://human-pangenomics/working/HPRC/HG04184/assemblies/release2/annotation/chrom_assignment/HG04184_pat_hprc_r2_v1.0.1.chromAlias.txt,ChromAlias,2,HG04184_pat_hprc_r2_v1.0.1,7149
