accession,barcode,basecaller,basecaller_model,basecaller_version,bioproject_accession,biosample_accession,ccs_algorithm,coverage,coverage_over_100kb,deepconsensus_coverage,deepconsensus_filename,deepconsensus_path,family_id,filename,filetype,gender,generator_contact,generator_facility,instrument_model,iso_filename,library_source,library_strategy,lima_version,maternal_id,mm_tag,n50,other_comments,paternal_id,path,phasing,platform,platform_unit_1,platform_unit_2,pool,primrose_filename,production,relationship,sample_id,second_order,sequencing_chemistry,siblings,study,third_order,total_gbp,total_reads,whales,file_size
SRR26545303,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN33758782,N/A,6.28,N/A,N/A,N/A,N/A,N/A,HG01074.m54329U_211110_112322.dc.q20.fastq.gz,fastq,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,21114,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01074/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01074.m54329U_211110_112322.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20,N/A,HG01074,N/A,N/A,N/A,SRP305758,N/A,19.46,922809,N/A,14955825248
SRR26545303,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN33758782,N/A,12.97,N/A,N/A,N/A,N/A,N/A,HG01074.m54329U_211208_005551.dc.q20.fastq.gz,fastq,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,19325,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01074/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01074.m54329U_211208_005551.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20,N/A,HG01074,N/A,N/A,N/A,SRP305758,N/A,40.21,2101481,N/A,31124514896
SRR26545303,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN33758782,N/A,13.56,N/A,N/A,N/A,N/A,N/A,HG01074.m54329U_211211_014820.dc.q20.fastq.gz,fastq,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,19395,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01074/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01074.m54329U_211211_014820.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20,N/A,HG01074,N/A,N/A,N/A,SRP305758,N/A,42.04,2189425,N/A,32251914532
SRR26545303,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN33758782,N/A,13.55,N/A,N/A,N/A,N/A,N/A,HG01074.m54329U_211212_111219.dc.q20.fastq.gz,fastq,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,19457,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01074/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01074.m54329U_211212_111219.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20,N/A,HG01074,N/A,N/A,N/A,SRP305758,N/A,41.99,2180708,N/A,32217394208
SRR26545302,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN33758783,N/A,13.63,N/A,N/A,N/A,N/A,N/A,HG01081.m54329U_211223_214216.dc.q20.fastq.gz,fastq,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,20603,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01081.m54329U_211223_214216.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20,N/A,HG01081,N/A,N/A,N/A,SRP305758,N/A,42.24,2161506,N/A,32321381572
SRR26545302,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN33758783,N/A,14.7,N/A,N/A,N/A,N/A,N/A,HG01081.m54329U_220101_220852.dc.q20.fastq.gz,fastq,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,20813,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01081.m54329U_220101_220852.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20,N/A,HG01081,N/A,N/A,N/A,SRP305758,N/A,45.58,2308966,N/A,34856912997
SRR26545302,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN33758783,N/A,13.96,N/A,N/A,N/A,N/A,N/A,HG01081.m54329U_220103_072943.dc.q20.fastq.gz,fastq,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,20831,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01081.m54329U_220103_072943.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20,N/A,HG01081,N/A,N/A,N/A,SRP305758,N/A,43.27,2189086,N/A,33175136718
SRR25618908,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN26237494,N/A,13.52,N/A,N/A,N/A,N/A,N/A,HG01099.m64043_210704_052805.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,19507,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01099/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01099.m64043_210704_052805.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2,N/A,HG01099,N/A,N/A,N/A,SRP305758,N/A,41.92,2189517,N/A,28315658144
SRR25618908,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN26237494,N/A,13.79,N/A,N/A,N/A,N/A,N/A,HG01099.m64043_210705_162656.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,19503,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01099/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01099.m64043_210705_162656.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2,N/A,HG01099,N/A,N/A,N/A,SRP305758,N/A,42.76,2234363,N/A,28878070471
SRR25618908,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN26237494,N/A,10.97,N/A,N/A,N/A,N/A,N/A,HG01099.m64043_210707_032602.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,19229,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01099/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01099.m64043_210707_032602.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2,N/A,HG01099,N/A,N/A,N/A,SRP305758,N/A,34.02,1800865,N/A,24139760547
,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN17861658,N/A,14.76,N/A,N/A,N/A,N/A,N/A,HG01106.m64043_200625_174853.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,22291,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01106/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01106.m64043_200625_174853.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,HG01106,N/A,N/A,N/A,SRP305758,N/A,45.77,2040471,N/A,33422032258
,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN17861658,N/A,13.11,N/A,N/A,N/A,N/A,N/A,HG01106.m64043_200627_000137.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,22337,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01106/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01106.m64043_200627_000137.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,HG01106,N/A,N/A,N/A,SRP305758,N/A,40.65,1807297,N/A,29989232499
,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN17861658,N/A,14.04,N/A,N/A,N/A,N/A,N/A,HG01106.m64043_200628_062711.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,22243,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01106/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01106.m64043_200628_062711.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,HG01106,N/A,N/A,N/A,SRP305758,N/A,43.52,1942692,N/A,31404778597
,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN17861658,N/A,14.38,N/A,N/A,N/A,N/A,N/A,HG01106.m64043_200629_125238.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,22293,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01106/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01106.m64043_200629_125238.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,HG01106,N/A,N/A,N/A,SRP305758,N/A,44.58,1985997,N/A,32489575555
,N/A,deepconsensus,N/A,1.2,PRJNA731524,SAMN12162846,N/A,15.59,N/A,N/A,N/A,N/A,N/A,HG01109.m64043_200827_191459.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,21267,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01109/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01109.m64043_200827_191459.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,HG01109,N/A,N/A,N/A,SRP320775,N/A,48.34,2255000,N/A,35769077074
,N/A,deepconsensus,N/A,1.2,PRJNA731524,SAMN12162846,N/A,13.55,N/A,N/A,N/A,N/A,N/A,HG01109.m64043_200829_012836.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,21315,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01109/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01109.m64043_200829_012836.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,HG01109,N/A,N/A,N/A,SRP320775,N/A,41.99,1953414,N/A,31499812108
,N/A,deepconsensus,N/A,1.2,PRJNA731524,SAMN12162846,N/A,12.24,N/A,N/A,N/A,N/A,N/A,HG01109.m64043_200830_075523.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,21294,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01109/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01109.m64043_200830_075523.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,HG01109,N/A,N/A,N/A,SRP320775,N/A,37.94,1765761,N/A,28614484832
,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN17861232,N/A,13,N/A,N/A,N/A,N/A,N/A,HG01123.m54329U_200201_051510.dc.q20.fastq.gz,fastq,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,16882,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01123/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01123.m54329U_200201_051510.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,HG01123,N/A,N/A,N/A,SRP305758,N/A,40.29,2406350,N/A,30502162224
,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN17861232,N/A,10.57,N/A,N/A,N/A,N/A,N/A,HG01123.m54329U_200203_181235.dc.q20.fastq.gz,fastq,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,16799,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01123/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01123.m54329U_200203_181235.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,HG01123,N/A,N/A,N/A,SRP305758,N/A,32.78,1966930,N/A,24876466206
,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN17861232,N/A,9.53,N/A,N/A,N/A,N/A,N/A,HG01123.m54329U_200205_002609.dc.q20.fastq.gz,fastq,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,16777,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01123/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01123.m54329U_200205_002609.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,HG01123,N/A,N/A,N/A,SRP305758,N/A,29.55,1776251,N/A,22872795695
,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN17861232,N/A,12.54,N/A,N/A,N/A,N/A,N/A,HG01123.m54329U_200206_215926.dc.q20.fastq.gz,fastq,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,17082,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01123/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01123.m54329U_200206_215926.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,HG01123,N/A,N/A,N/A,SRP305758,N/A,38.88,2292124,N/A,29210758613
SRR30729211,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN37797097,N/A,2.65,N/A,N/A,N/A,N/A,N/A,HG01150.m54306Ue_220402_052301.dc.q20.fastq.gz,fastq,N/A,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,18657,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01150.m54306Ue_220402_052301.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run,N/A,HG01150,N/A,N/A,N/A,SRP305758,N/A,8.22,453398,N/A,6313055585
SRR30729273,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN37797097,N/A,11.98,N/A,N/A,N/A,N/A,N/A,HG01150.m64330e_220312_183407.dc.q20.fastq.gz,fastq,N/A,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,19514,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01150.m64330e_220312_183407.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run,N/A,HG01150,N/A,N/A,N/A,SRP305758,N/A,37.13,1974043,N/A,28493275621
SRR30729262,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN37797097,N/A,11.64,N/A,N/A,N/A,N/A,N/A,HG01150.m64330e_220314_040416.dc.q20.fastq.gz,fastq,N/A,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,19349,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01150.m64330e_220314_040416.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run,N/A,HG01150,N/A,N/A,N/A,SRP305758,N/A,36.08,1934818,N/A,27916833602
SRR30729251,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN37797097,N/A,11.36,N/A,N/A,N/A,N/A,N/A,HG01150.m64334e_220306_054934.dc.q20.fastq.gz,fastq,N/A,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,19011,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01150.m64334e_220306_054934.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run,N/A,HG01150,N/A,N/A,N/A,SRP305758,N/A,35.22,1916556,N/A,26850753454
SRR30729240,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN37797097,N/A,3.47,N/A,N/A,N/A,N/A,N/A,HG01150.m64334e_220412_183749.dc.q20.fastq.gz,fastq,N/A,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,18944,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01150/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01150.m64334e_220412_183749.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run,N/A,HG01150,N/A,N/A,N/A,SRP305758,N/A,10.75,586289,N/A,8334926900
,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN17861659,N/A,11.48,N/A,N/A,N/A,N/A,N/A,HG01175.m64043_200618_201934.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,21749,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01175/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01175.m64043_200618_201934.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,HG01175,N/A,N/A,N/A,SRP305758,N/A,35.58,1626225,N/A,26233653908
,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN17861659,N/A,12.92,N/A,N/A,N/A,N/A,N/A,HG01175.m64043_200620_173220.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,21854,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01175/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01175.m64043_200620_173220.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,HG01175,N/A,N/A,N/A,SRP305758,N/A,40.05,1821083,N/A,29081199072
,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN17861659,N/A,10.59,N/A,N/A,N/A,N/A,N/A,HG01175.m64043_200621_234442.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,21718,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01175/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01175.m64043_200621_234442.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,HG01175,N/A,N/A,N/A,SRP305758,N/A,32.83,1501355,N/A,24243135393
,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN17861659,N/A,10.92,N/A,N/A,N/A,N/A,N/A,HG01175.m64043_200623_060946.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,21739,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01175/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01175.m64043_200623_060946.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,HG01175,N/A,N/A,N/A,SRP305758,N/A,33.86,1546575,N/A,24776190143
SRR26545345,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN33621945,N/A,14.79,N/A,N/A,N/A,N/A,N/A,HG01192.m64043_211124_192057.dc.q20.fastq.gz,fastq,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,20515,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01192/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01192.m64043_211124_192057.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20,N/A,HG01192,N/A,N/A,N/A,SRP305758,N/A,45.84,2219197,N/A,36223795335
SRR26545345,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN33621945,N/A,15.02,N/A,N/A,N/A,N/A,N/A,HG01192.m64043_211126_061537.dc.q20.fastq.gz,fastq,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,20524,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01192/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01192.m64043_211126_061537.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20,N/A,HG01192,N/A,N/A,N/A,SRP305758,N/A,46.58,2253699,N/A,36349626361
SRR26545345,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN33621945,N/A,14.56,N/A,N/A,N/A,N/A,N/A,HG01192.m64043_211127_171224.dc.q20.fastq.gz,fastq,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,20508,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01192/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01192.m64043_211127_171224.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20,N/A,HG01192,N/A,N/A,N/A,SRP305758,N/A,45.13,2185151,N/A,35640939570
,N/A,deepconsensus,N/A,1.2,PRJNA731524,SAMN13957917,N/A,15.29,N/A,N/A,N/A,N/A,N/A,HG01243.m64136_200827_191603.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,19542,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01243.m64136_200827_191603.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,47.41,2377627,N/A,35175743380
,N/A,deepconsensus,N/A,1.2,PRJNA731524,SAMN13957917,N/A,13.1,N/A,N/A,N/A,N/A,N/A,HG01243.m64136_200829_012933.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,19692,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01243.m64136_200829_012933.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,40.62,2018838,N/A,29811148523
,N/A,deepconsensus,N/A,1.2,PRJNA731524,SAMN13957917,N/A,13.79,N/A,N/A,N/A,N/A,N/A,HG01243.m64136_200830_075556.dc.q20.fastq.gz,fastq,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,19618,N/A,N/A,s3://human-pangenomics/working/HPRC_PLUS/HG01243/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01243.m64136_200830_075556.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2023_12_q20,N/A,HG01243,N/A,N/A,N/A,SRP320775,N/A,42.75,2132937,N/A,31004984635
SRR30729198,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN37797098,N/A,8.14,N/A,N/A,N/A,N/A,N/A,HG01252.m54306Ue_220228_165421.dc.q20.fastq.gz,fastq,N/A,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,21998,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01252/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01252.m54306Ue_220228_165421.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run,N/A,HG01252,N/A,N/A,N/A,SRP305758,N/A,25.23,1148229,N/A,19358268690
SRR30729200,N/A,deepconsensus,N/A,1.2,PRJNA701308,SAMN37797098,N/A,8.88,N/A,N/A,N/A,N/A,N/A,HG01252.m54306Ue_220419_182803.dc.q20.fastq.gz,fastq,N/A,vgl-lab@rockefeller.edu,Rockefeller University,Sequel II,N/A,GENOMIC,WGS,N/A,N/A,N/A,19901,N/A,N/A,s3://human-pangenomics/working/HPRC/HG01252/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01252.m54306Ue_220419_182803.dc.q20.fastq.gz,N/A,PACBIO_SMRT,N/A,N/A,N/A,N/A,HPRC_DEEPCONSENSUS_v1pt2_2024_02_q20_re-run,N/A,HG01252,N/A,N/A,N/A,SRP305758,N/A,27.54,1439888,N/A,21304161308
